id,name,category,price,stock
788,Monitor,Tools,4622.83,105
789,Notebook,Electronics,1586.26,321
790,Keyboard,Home,2264.01,163
791,Laptop,Books,992.34,474
792,Phone,Books,2957.67,485
793,Desk,Home,2390.02,726
794,Laptop,Tools,4593.73,33
795,Keyboard,Tools,1794.12,970
796,Headphones,Electronics,1766.29,781
797,Book,Clothing,3170.65,901
798,Book,Tools,4005.11,760
799,Phone,Electronics,4793.48,340
800,Book,Tools,3161.51,25
801,Laptop,Home,4221.26,630
802,Notebook,Books,1502.39,853
803,Tablet,Tools,3166.21,21
804,Mirror,Electronics,3037.54,399
805,Chair,Home,2398.42,746
806,Monitor,Books,247.14,153
807,Backpack,Books,2792.85,720
808,Mouse,Home,2333.99,921
809,Lamp,Electronics,2498.41,833
810,Book,Books,3158.18,796
811,Laptop,Tools,889.67,657
812,Keyboard,Home,1568.52,387
813,Lamp,Stationery,3960.39,768
814,Backpack,Books,2423.53,169
815,Pen,Home,602.5,912
816,Lamp,Electronics,916.89,683
817,Headphones,Tools,2825.14,312
818,Laptop,Tools,4574.62,293
819,Pen,Electronics,4292.36,600
820,Desk,Clothing,2761.14,697
821,Tablet,Stationery,1424.05,592
822,Keyboard,Electronics,3448.93,34
823,Monitor,Clothing,1760.39,195
824,Phone,Tools,741.23,809
825,Monitor,Books,3476.06,894
826,Backpack,Home,2633.05,528
827,Phone,Electronics,1981.92,78
828,Shirt,Stationery,337.96,110
829,Lamp,Books,2682.71,475
830,Pen,Books,4992.54,675
831,Shirt,Books,2592.06,396
832,Shirt,Stationery,1774.55,306
833,Mouse,Home,2832.98,816
834,Mouse,Stationery,4629.08,587
835,Lamp,Clothing,4663.95,167
836,Desk,Home,1179.14,747
837,Headphones,Tools,4285.08,96
838,Phone,Electronics,979.75,97
839,Headphones,Books,1905.93,697
840,Backpack,Beauty,2236.51,30
841,Desk,Books,2025.8,22
842,Mirror,Clothing,1580.62,245
843,Notebook,Tools,1260.41,405
844,Lamp,Electronics,2090.68,424
845,Mirror,Stationery,673.05,290
846,Lamp,Stationery,3553.33,492
847,Tablet,Home,649.04,215
848,Chair,Clothing,2678.87,313
849,Lamp,Books,4723.84,341
850,Book,Electronics,1549.69,159
851,Mouse,Home,1125.39,716
852,Headphones,Books,3377.55,70
853,Desk,Stationery,285.58,757
854,Mouse,Clothing,3970.05,815
855,Tablet,Beauty,2860.36,479
856,Chair,Clothing,4523.34,16
857,Headphones,Beauty,4847.02,517
858,Phone,Clothing,256.86,896
859,Pen,Clothing,545.97,247
860,Monitor,Clothing,1657.17,135
861,Monitor,Books,4058.82,888
862,Desk,Beauty,1280.1,874
863,Mirror,Home,4997.08,666
864,Lamp,Beauty,2002.45,758
865,Monitor,Home,2306.23,893
866,Tablet,Electronics,1733.84,88
867,Notebook,Books,4108.44,742
868,Lamp,Stationery,2793.08,842
869,Desk,Clothing,3855.85,563
870,Desk,Stationery,1779.33,430
871,Mirror,Clothing,4508.74,757
872,Desk,Tools,1263.17,906
873,Chair,Electronics,2343.23,149
874,Phone,Books,4956.88,744
875,Shirt,Tools,739.84,504
876,Monitor,Clothing,3436.8,56
877,Headphones,Tools,4747.12,994
878,Headphones,Books,2378.05,452
879,Monitor,Stationery,3849.46,168
880,Tablet,Stationery,2839.59,118
881,Notebook,Electronics,3285.78,497
882,Headphones,Clothing,3947.02,587
883,Desk,Clothing,2394.3,757
884,Mirror,Stationery,4419.23,91
885,Backpack,Electronics,4463.44,666
886,Phone,Home,1625.53,476
887,Monitor,Home,1403.25,509
888,Desk,Electronics,287.01,5
889,Notebook,Stationery,4444.36,114
890,Pen,Books,2619.19,989
891,Keyboard,Stationery,85.22,838
892,Phone,Electronics,4955.15,253
893,Keyboard,Home,2861.77,6
894,Headphones,Beauty,3950.86,779
895,Headphones,Books,178.15,77
896,Headphones,Home,2798.67,485
897,Shirt,Tools,2462.29,805
898,Notebook,Tools,2032.67,667
899,Tablet,Stationery,4837.04,248
900,Tablet,Home,1657.32,457
901,Monitor,Clothing,4843.91,899
902,Chair,Electronics,3645.03,994
903,Shirt,Clothing,2165.71,675
904,Backpack,Electronics,1135.69,304
905,Pen,Home,1828.12,356
906,Chair,Beauty,175.21,815
907,Keyboard,Stationery,2389.98,444
908,Laptop,Beauty,2481.18,837
909,Book,Stationery,2424.86,163
910,Notebook,Clothing,508.87,90
911,Mirror,Stationery,2174.43,572
912,Mouse,Tools,2547.09,677
913,Tablet,Electronics,3340.79,755
914,Monitor,Tools,3252.93,189
915,Notebook,Books,759.03,304
916,Keyboard,Stationery,3700.05,380
917,Notebook,Beauty,298.14,185
918,Headphones,Beauty,2602.36,727
919,Monitor,Home,4118.6,712
920,Tablet,Tools,2689.54,225
921,Keyboard,Home,4585.46,305
922,Desk,Clothing,375.35,416
923,Backpack,Stationery,3428.75,947
924,Monitor,Home,521.47,474
925,Phone,Beauty,999.39,204
926,Lamp,Home,2353.18,618
927,Mouse,Beauty,3562.08,789
928,Backpack,Books,1271.13,69
929,Laptop,Stationery,4359.99,255
930,Headphones,Books,3881.9,208
931,Book,Electronics,2875.28,311
932,Headphones,Books,1771.06,948
933,Tablet,Stationery,2527.8,548
934,Mouse,Home,1392.2,583
935,Mirror,Stationery,4833.91,343
936,Pen,Beauty,478.6,599
937,Shirt,Tools,1637.89,216
938,Chair,Books,1395.6,309
939,Mouse,Books,3331.26,953
940,Headphones,Tools,1351.99,766
941,Backpack,Beauty,2659.84,448
942,Mirror,Electronics,1058.1,873
943,Laptop,Tools,3699.85,606
944,Mouse,Clothing,3843.34,81
945,Chair,Clothing,4698.99,177
946,Mouse,Tools,2046.42,109
947,Headphones,Tools,4962.63,903
948,Book,Home,2047.91,464
949,Chair,Books,423.77,607
950,Lamp,Tools,4407.32,657
951,Lamp,Electronics,2358.4,464
952,Monitor,Beauty,3626.34,389
953,Mirror,Clothing,3475.01,329
954,Mouse,Tools,456.21,435
955,Chair,Home,2159.67,655
956,Monitor,Clothing,760.09,978
957,Backpack,Electronics,4046.17,305
958,Monitor,Stationery,3088.32,22
959,Mirror,Electronics,4886.91,69
960,Desk,Books,1544.83,439
961,Headphones,Beauty,2446.77,368
962,Headphones,Home,2864.9,71
963,Chair,Stationery,670.84,761
964,Keyboard,Electronics,3562.82,345
965,Laptop,Beauty,3850.4,1
966,Keyboard,Tools,2164.69,140
967,Laptop,Books,2887.44,578
968,Laptop,Electronics,631.09,454
969,Mouse,Stationery,3794.37,25
970,Pen,Books,2415.57,851
971,Book,Beauty,2264.32,96
972,Shirt,Books,2214.24,727
973,Notebook,Home,3242.79,940
974,Lamp,Books,483.35,646
975,Pen,Home,1552.88,544
976,Mouse,Books,4533.59,871
977,Chair,Stationery,4016.76,577
978,Notebook,Books,4282.33,641
979,Chair,Books,3119.29,513
980,Desk,Beauty,811.92,693
981,Book,Clothing,4940.99,976
982,Tablet,Books,1729.3,650
983,Laptop,Home,1432.04,391
984,Laptop,Clothing,662.9,578
985,Phone,Home,2548.4,708
986,Mirror,Stationery,4380.17,403
987,Mirror,Electronics,241.02,543
988,Backpack,Electronics,1463.73,487
989,Pen,Home,1106.3,924
990,Mouse,Stationery,2474.97,371
991,Desk,Home,1976.59,243
992,Shirt,Books,973.59,45
993,Tablet,Electronics,936.99,665
994,Notebook,Tools,1914.79,241
995,Phone,Home,4639.62,139
996,Phone,Tools,3503.89,410
997,Tablet,Clothing,3994.74,502
998,Chair,Electronics,3596.83,482
999,Headphones,Home,4626.54,348
1000,Shirt,Home,2863.85,256
1001,Shirt,Electronics,1074.42,739
1002,Laptop,Books,1394.83,959
1003,Laptop,Electronics,2132.09,791
1004,Shirt,Home,1103.61,941
1005,Lamp,Stationery,2295.48,262
1006,Desk,Beauty,1020.5,745
1007,Laptop,Electronics,1772.72,840
1008,Laptop,Clothing,3146.92,694
1009,Keyboard,Tools,4590.48,97
1010,Phone,Home,2508.7,747
1011,Pen,Home,2846.96,284
1012,Pen,Home,531.0,147
1013,Lamp,Tools,315.68,238
1014,Shirt,Electronics,3879.77,25
1015,Desk,Beauty,4316.25,201
1016,Mouse,Beauty,2856.79,490
1017,Keyboard,Books,1538.74,619
1018,Phone,Tools,691.25,637
1019,Chair,Stationery,1756.73,355
1020,Laptop,Stationery,717.32,730
1021,Backpack,Clothing,2630.88,378
1022,Shirt,Beauty,3535.23,381
1023,Lamp,Books,1527.49,701
1024,Mirror,Books,234.73,927
1025,Chair,Home,3093.46,541
1026,Tablet,Electronics,2121.87,334
1027,Phone,Tools,3410.76,937
1028,Monitor,Home,3390.95,144
1029,Keyboard,Home,337.07,455
1030,Mirror,Books,2106.0,486
1031,Headphones,Stationery,1572.35,670
1032,Pen,Books,4887.27,330
1033,Keyboard,Electronics,3999.77,391
1034,Lamp,Stationery,208.0,398
1035,Backpack,Stationery,2917.44,247
1036,Monitor,Beauty,2527.31,149
1037,Phone,Home,1694.03,482
1038,Shirt,Electronics,1642.73,106
1039,Headphones,Stationery,1362.51,727
1040,Mouse,Books,3333.35,396
1041,Shirt,Beauty,1294.04,272
1042,Laptop,Books,728.95,245
1043,Lamp,Clothing,2920.51,992
1044,Book,Beauty,3421.9,442
1045,Phone,Home,4466.07,194
1046,Tablet,Tools,1904.54,84
1047,Shirt,Electronics,1276.73,896
1048,Chair,Beauty,3950.74,334
1049,Tablet,Electronics,3327.13,34
1050,Pen,Clothing,2567.81,701
1051,Shirt,Stationery,2557.91,609
1052,Tablet,Beauty,2121.66,646
1053,Pen,Books,3195.1,649
1054,Chair,Beauty,7.5,986
1055,Desk,Books,1120.3,926
1056,Notebook,Electronics,2946.24,124
1057,Keyboard,Beauty,985.31,45
1058,Mouse,Home,4195.13,345
1059,Book,Stationery,4994.39,381
1060,Tablet,Books,1195.2,582
1061,Mouse,Beauty,2100.06,9
1062,Shirt,Tools,4003.95,726
1063,Tablet,Electronics,1269.02,49
1064,Monitor,Books,4001.5,865
1065,Headphones,Tools,2693.56,362
1066,Desk,Beauty,4685.42,880
1067,Mouse,Books,1127.46,895
1068,Chair,Books,4900.65,287
1069,Desk,Books,977.13,985
1070,Chair,Stationery,2942.59,810
1071,Chair,Stationery,1016.75,296
1072,Lamp,Tools,1785.47,536
1073,Monitor,Stationery,4965.18,439
1074,Lamp,Stationery,4529.13,131
1075,Chair,Tools,1613.85,919
1076,Chair,Stationery,3646.17,946
1077,Chair,Stationery,1953.92,440
1078,Keyboard,Electronics,905.68,129
1079,Mouse,Books,4877.99,243
1080,Book,Beauty,2721.2,87
1081,Monitor,Electronics,1956.21,845
1082,Pen,Books,2979.19,379
1083,Laptop,Tools,177.22,487
1084,Mirror,Stationery,1478.56,47
1085,Notebook,Electronics,4315.22,436
1086,Mirror,Home,699.72,623
1087,Desk,Beauty,180.71,8
1088,Pen,Beauty,2262.56,109
1089,Headphones,Stationery,3604.7,641
1090,Headphones,Books,1744.17,69
1091,Laptop,Electronics,2496.65,100
1092,Mirror,Electronics,4466.67,565
1093,Monitor,Beauty,3376.45,279
1094,Mouse,Beauty,3805.67,684
1095,Headphones,Books,3500.12,206
1096,Headphones,Tools,2221.54,20
1097,Lamp,Clothing,4070.38,289
1098,Book,Books,3389.36,869
1099,Phone,Tools,322.2,979
1100,Desk,Electronics,3680.32,869
1101,Desk,Tools,4224.4,474
1102,Shirt,Home,2703.15,959
1103,Tablet,Tools,2536.26,80
1104,Desk,Beauty,1310.58,69
1105,Lamp,Books,3332.96,442
1106,Book,Beauty,3172.81,1000
1107,Headphones,Clothing,4654.64,927
1108,Shirt,Books,3163.47,923
1109,Chair,Stationery,2140.21,200
1110,Tablet,Home,30.15,962
1111,Notebook,Electronics,2628.26,502
1112,Shirt,Stationery,3941.98,617
1113,Keyboard,Books,1303.75,122
1114,Tablet,Clothing,4984.94,156
1115,Headphones,Tools,4667.7,410
1116,Keyboard,Clothing,1903.78,411
1117,Chair,Electronics,926.44,952
1118,Notebook,Clothing,3823.32,742
1119,Notebook,Books,2334.69,109
1120,Notebook,Home,1533.58,906
1121,Notebook,Books,3935.06,141
1122,Pen,Tools,1949.37,774
1123,Notebook,Electronics,952.04,461
1124,Notebook,Home,1248.97,282
1125,Phone,Home,1864.38,139
1126,Shirt,Beauty,2688.49,242
1127,Chair,Beauty,2275.54,818
1128,Tablet,Beauty,1275.38,601
1129,Keyboard,Electronics,2843.48,420
1130,Phone,Home,4222.59,744
1131,Notebook,Stationery,1624.32,91
1132,Mouse,Books,4669.92,805
1133,Mirror,Stationery,3454.3,813
1134,Laptop,Electronics,3546.44,528
1135,Pen,Clothing,2796.92,519
1136,Lamp,Electronics,3836.28,439
1137,Book,Tools,1241.8,188
1138,Backpack,Beauty,1865.91,414
1139,Keyboard,Electronics,2080.31,532
1140,Laptop,Electronics,4935.24,680
1141,Keyboard,Books,117.06,500
1142,Tablet,Home,3573.65,807
1143,Chair,Books,3332.0,468
1144,Shirt,Books,3371.4,299
1145,Laptop,Beauty,3330.41,790
1146,Mirror,Electronics,3576.84,541
1147,Lamp,Beauty,1812.17,170
1148,Laptop,Stationery,1843.47,371
1149,Monitor,Tools,334.54,61
1150,Chair,Home,1136.73,327
1151,Mirror,Tools,4364.14,768
1152,Keyboard,Stationery,3922.04,427
1153,Headphones,Beauty,1738.09,792
1154,Phone,Electronics,846.11,273
1155,Backpack,Beauty,335.59,259
1156,Mouse,Beauty,3227.69,354
1157,Lamp,Electronics,1785.7,370
1158,Tablet,Home,4013.43,847
1159,Lamp,Tools,4428.94,616
1160,Laptop,Stationery,2064.48,596
1161,Mouse,Beauty,3046.82,975
1162,Mouse,Books,3878.43,70
1163,Book,Stationery,897.2,398
1164,Laptop,Books,3700.16,32
1165,Mirror,Home,4076.43,550
1166,Phone,Stationery,2236.36,410
1167,Laptop,Home,3962.41,203
1168,Shirt,Books,1182.2,311
1169,Desk,Stationery,1740.67,826
1170,Keyboard,Home,4916.58,690
1171,Desk,Clothing,1610.55,978
1172,Notebook,Beauty,1478.6,835
1173,Backpack,Home,1646.85,508
1174,Shirt,Tools,4321.53,120
1175,Phone,Stationery,2323.18,946
1176,Mirror,Clothing,605.62,285
1177,Pen,Stationery,3600.56,431
1178,Keyboard,Beauty,1437.17,712
1179,Book,Books,258.45,690
1180,Book,Electronics,4342.24,222
1181,Monitor,Clothing,588.34,718
1182,Chair,Clothing,1019.44,261
1183,Phone,Stationery,645.37,636
1184,Monitor,Books,4245.07,41
1185,Laptop,Clothing,4386.69,346
1186,Mirror,Tools,3058.95,354
1187,Phone,Stationery,3536.48,352
1188,Mirror,Tools,2305.12,766
1189,Phone,Books,855.86,318
1190,Mirror,Tools,699.32,960
1191,Backpack,Electronics,3181.99,595
1192,Backpack,Beauty,667.55,272
1193,Pen,Books,1443.23,75
1194,Phone,Books,1653.66,434
1195,Desk,Electronics,126.86,492
1196,Pen,Home,626.89,379
1197,Mouse,Stationery,3069.19,439
1198,Laptop,Beauty,1996.85,763
1199,Shirt,Books,3566.83,395
1200,Mouse,Books,746.66,535
1201,Notebook,Clothing,818.97,687
1202,Phone,Home,4590.13,562
1203,Monitor,Tools,4835.95,226
1204,Keyboard,Home,1513.2,541
1205,Laptop,Clothing,4738.2,274
1206,Pen,Tools,4485.25,851
1207,Laptop,Home,4827.78,453
1208,Tablet,Beauty,1691.17,149
1209,Tablet,Clothing,3566.46,51
1210,Phone,Books,178.52,616
1211,Notebook,Electronics,876.58,163
1212,Mirror,Clothing,3869.74,174
1213,Keyboard,Stationery,2815.78,423
1214,Backpack,Beauty,4191.12,951
1215,Desk,Clothing,151.8,31
1216,Lamp,Books,4290.43,990
1217,Chair,Beauty,3572.15,58
1218,Monitor,Electronics,4194.29,429
1219,Pen,Books,3356.61,959
1220,Desk,Electronics,2839.58,159
1221,Laptop,Home,4840.68,112
1222,Mouse,Books,3978.86,383
1223,Keyboard,Home,1480.65,256
1224,Shirt,Tools,4652.95,962
1225,Laptop,Electronics,2362.79,53
1226,Pen,Tools,4132.61,70
1227,Laptop,Stationery,4242.53,161
1228,Shirt,Stationery,3871.31,927
1229,Tablet,Books,1277.88,60
1230,Lamp,Books,19.72,305
1231,Monitor,Books,4422.72,3
1232,Chair,Stationery,40.05,562
1233,Phone,Beauty,3682.93,336
1234,Tablet,Electronics,4096.3,814
1235,Mouse,Stationery,1205.39,544
1236,Backpack,Tools,1103.19,527
1237,Phone,Clothing,3726.53,329
1238,Headphones,Beauty,3798.28,8
1239,Tablet,Books,2731.08,728
1240,Mirror,Books,2410.06,33
1241,Headphones,Home,3123.59,174
1242,Laptop,Electronics,3145.12,179
1243,Desk,Home,3945.27,930
1244,Backpack,Stationery,1545.04,789
1245,Pen,Tools,2772.69,407
1246,Headphones,Clothing,2904.85,682
1247,Laptop,Electronics,456.89,55
1248,Lamp,Home,3469.49,863
1249,Chair,Beauty,3786.68,882
1250,Headphones,Books,3834.46,141
1251,Laptop,Beauty,727.25,241
1252,Lamp,Books,2905.06,804
1253,Monitor,Clothing,2299.22,371
1254,Backpack,Stationery,802.87,415
1255,Book,Books,4203.82,719
1256,Tablet,Tools,3089.17,989
1257,Backpack,Stationery,3746.85,195
1258,Chair,Home,741.85,902
1259,Shirt,Stationery,1692.04,196
1260,Desk,Books,4957.35,521
1261,Mouse,Books,3918.66,61
1262,Chair,Home,419.86,659
1263,Pen,Stationery,2848.25,703
1264,Monitor,Home,2414.52,348
1265,Tablet,Tools,3125.41,197
1266,Lamp,Tools,3122.68,153
1267,Phone,Tools,3924.59,356
1268,Headphones,Stationery,241.5,602
1269,Monitor,Tools,2958.08,898
1270,Tablet,Beauty,1520.2,730
1271,Chair,Beauty,1448.95,823
1272,Headphones,Clothing,3314.84,648
1273,Shirt,Clothing,1571.82,841
1274,Desk,Beauty,3995.91,378
1275,Tablet,Clothing,2206.33,55
1276,Laptop,Electronics,801.9,347
1277,Keyboard,Clothing,1577.86,999
1278,Mouse,Stationery,3763.18,6
1279,Desk,Tools,921.01,38
1280,Mirror,Stationery,1444.02,355
1281,Mouse,Clothing,605.44,989
1282,Mouse,Stationery,2560.9,748
1283,Monitor,Beauty,1277.76,95
1284,Phone,Clothing,3352.64,391
1285,Notebook,Electronics,3419.24,415
1286,Phone,Tools,933.45,932
1287,Tablet,Home,4125.4,416
1288,Mouse,Tools,3344.71,190
1289,Phone,Beauty,3603.7,727
1290,Desk,Beauty,4018.55,1000
1291,Desk,Electronics,3910.68,34
1292,Lamp,Beauty,2928.63,692
1293,Desk,Tools,2339.5,681
1294,Backpack,Home,2098.12,43
1295,Lamp,Beauty,125.51,370
1296,Mouse,Clothing,4204.25,922
1297,Tablet,Home,3327.37,21
1298,Monitor,Clothing,183.82,70
1299,Notebook,Tools,1905.31,950
1300,Notebook,Stationery,4219.19,669
1301,Mouse,Tools,1614.51,540
1302,Chair,Tools,2821.05,198
1303,Mirror,Home,2817.62,50
1304,Phone,Clothing,2634.7,708
1305,Phone,Books,2156.78,227
1306,Monitor,Beauty,4741.43,761
1307,Keyboard,Tools,4064.11,301
1308,Phone,Electronics,4891.76,823
1309,Book,Clothing,1574.36,711
1310,Backpack,Electronics,4115.25,785
1311,Laptop,Electronics,3592.95,327
1312,Mouse,Home,1188.39,934
1313,Lamp,Home,2409.98,421
1314,Mirror,Electronics,2232.3,267
1315,Laptop,Stationery,108.28,528
1316,Lamp,Books,1235.28,245
1317,Desk,Beauty,4552.79,862
1318,Notebook,Clothing,475.2,821
1319,Backpack,Beauty,1386.96,51
1320,Pen,Beauty,1119.16,123
1321,Tablet,Stationery,4023.72,655
1322,Mirror,Clothing,1265.73,647
1323,Pen,Electronics,3209.42,171
1324,Monitor,Home,2752.24,962
1325,Mouse,Electronics,125.6,531
1326,Phone,Stationery,1514.26,441
1327,Chair,Stationery,3314.82,197
1328,Chair,Books,3870.79,443
1329,Pen,Electronics,1143.06,483
1330,Mouse,Clothing,1121.24,633
1331,Mirror,Tools,779.46,361
1332,Desk,Clothing,4775.82,223
1333,Desk,Beauty,258.53,177
1334,Keyboard,Clothing,2203.92,859
1335,Monitor,Beauty,4330.91,377
1336,Tablet,Stationery,3604.87,891
1337,Headphones,Electronics,4313.77,125
1338,Pen,Beauty,1600.65,857
1339,Shirt,Home,4564.77,551
1340,Chair,Beauty,4285.67,306
1341,Desk,Tools,3676.44,960
1342,Book,Stationery,3659.16,227
1343,Keyboard,Books,1588.84,633
1344,Phone,Electronics,3927.08,248
1345,Mirror,Stationery,2767.56,881
1346,Monitor,Clothing,1754.84,162
1347,Tablet,Home,1232.65,881
1348,Tablet,Books,2786.71,979
1349,Desk,Stationery,4962.37,574
1350,Shirt,Books,191.12,3
1351,Mirror,Clothing,4454.75,597
1352,Laptop,Books,163.11,669
1353,Monitor,Stationery,3740.01,657
1354,Pen,Electronics,3477.4,741
1355,Mouse,Stationery,3976.64,249
1356,Mouse,Beauty,2238.1,472
1357,Lamp,Tools,4803.12,178
1358,Backpack,Tools,3425.99,416
1359,Backpack,Tools,1818.91,835
1360,Book,Electronics,4327.91,463
1361,Lamp,Tools,864.03,461
1362,Lamp,Tools,1837.47,834
1363,Backpack,Clothing,1007.93,352
1364,Chair,Home,3505.73,13
1365,Laptop,Beauty,1540.05,645
1366,Notebook,Tools,1849.64,272
1367,Chair,Tools,2416.9,25
1368,Monitor,Stationery,2880.26,227
1369,Lamp,Home,765.59,688
1370,Desk,Beauty,4209.41,948
1371,Tablet,Clothing,2027.94,687
1372,Tablet,Tools,2009.78,713
1373,Mirror,Books,3877.84,354
1374,Desk,Stationery,1091.69,484
1375,Mirror,Stationery,2876.72,350
1376,Keyboard,Clothing,4594.6,57
1377,Keyboard,Books,981.76,84
1378,Book,Home,580.81,969
1379,Shirt,Tools,4287.18,527
1380,Headphones,Home,1849.06,232
1381,Book,Electronics,1109.26,644
1382,Desk,Home,3635.39,760
1383,Keyboard,Home,1878.35,458
1384,Chair,Tools,4456.17,705
1385,Mouse,Clothing,2484.45,776
1386,Notebook,Books,1509.05,371
1387,Shirt,Books,2188.35,267
1388,Mouse,Stationery,3874.1,694
1389,Desk,Electronics,2086.08,297
1390,Chair,Home,4060.81,885
1391,Shirt,Tools,4817.27,419
1392,Desk,Home,4533.18,433
1393,Pen,Stationery,2105.12,58
1394,Keyboard,Clothing,636.9,219
1395,Lamp,Beauty,3723.35,585
1396,Headphones,Clothing,1677.28,778
1397,Phone,Stationery,4799.36,922
1398,Chair,Electronics,1133.48,807
1399,Book,Home,4148.5,281
1400,Keyboard,Tools,2606.44,49
1401,Shirt,Beauty,510.4,892
1402,Mouse,Beauty,4643.91,1
1403,Shirt,Tools,1517.65,410
1404,Backpack,Beauty,2638.23,100
1405,Mirror,Beauty,984.58,999
1406,Lamp,Stationery,3341.46,671
1407,Laptop,Beauty,3793.81,872
1408,Tablet,Home,1495.21,510
1409,Notebook,Stationery,2369.3,369
1410,Mouse,Stationery,4118.14,886
1411,Desk,Home,733.05,172
1412,Lamp,Books,76.21,98
1413,Book,Tools,2600.14,959
1414,Phone,Beauty,4654.28,511
1415,Desk,Electronics,3587.84,892
1416,Laptop,Home,4413.68,701
1417,Pen,Tools,3508.03,433
1418,Laptop,Electronics,3740.67,338
1419,Shirt,Stationery,1932.28,73
1420,Mirror,Home,4822.75,566
1421,Phone,Stationery,603.07,85
1422,Desk,Books,1549.94,44
1423,Notebook,Home,4915.0,495
1424,Notebook,Beauty,268.44,470
1425,Pen,Clothing,4274.88,514
1426,Lamp,Tools,3561.82,475
1427,Laptop,Electronics,4183.93,459
1428,Phone,Tools,4607.84,672
1429,Keyboard,Clothing,856.74,641
1430,Mouse,Stationery,2054.93,925
1431,Desk,Tools,3406.44,849
1432,Notebook,Tools,301.85,278
1433,Mirror,Clothing,2896.53,171
1434,Mouse,Stationery,1223.95,475
1435,Laptop,Beauty,4802.07,951
1436,Book,Clothing,1899.14,33
1437,Chair,Beauty,863.84,864
1438,Mirror,Books,4436.26,251
1439,Phone,Home,1857.42,794
1440,Phone,Stationery,4710.42,973
1441,Desk,Beauty,3769.92,326
1442,Notebook,Beauty,1575.62,695
1443,Pen,Home,284.33,833
1444,Tablet,Home,1334.3,830
1445,Mirror,Stationery,1515.89,614
1446,Phone,Electronics,1439.03,594
1447,Monitor,Beauty,2555.49,483
1448,Phone,Books,2638.95,374
1449,Mouse,Tools,2747.19,355
1450,Lamp,Electronics,2043.46,858
1451,Mirror,Beauty,1493.07,134
1452,Mirror,Tools,3903.68,927
1453,Shirt,Tools,1310.62,868
1454,Laptop,Electronics,3257.98,377
1455,Laptop,Books,2938.26,970
1456,Laptop,Electronics,481.37,336
1457,Phone,Books,2518.97,152
1458,Phone,Tools,622.19,109
1459,Tablet,Home,4814.23,258
1460,Backpack,Clothing,2163.52,920
1461,Lamp,Beauty,1866.01,151
1462,Lamp,Books,4975.49,110
1463,Monitor,Beauty,3958.55,201
1464,Mirror,Beauty,4604.83,817
1465,Desk,Stationery,3272.45,270
1466,Notebook,Home,3275.94,534
1467,Notebook,Books,1500.05,147
1468,Chair,Beauty,4423.76,641
1469,Phone,Electronics,4882.87,73
1470,Shirt,Beauty,2270.12,851
